Date,ASELS.IS,GARAN.IS,KCHOL.IS,SISE.IS,THYAO.IS
2024-03-22,56.186405181884766,60.98806381225586,172.76153564453125,45.62333297729492,284.51751708984375
2024-03-25,55.03974914550781,61.121028900146484,174.44656372070312,44.954654693603516,279.1446533203125
2024-03-26,52.84613037109375,60.899410247802734,172.2294158935547,43.521759033203125,278.6562194824219
2024-03-27,55.53829574584961,60.899410247802734,169.3914337158203,43.005916595458984,276.2139892578125
2024-03-28,55.28902053833008,63.38148880004883,180.38858032226562,43.445335388183594,290.8672790527344
2024-03-29,55.937129974365234,63.49177551269531,176.6637420654297,44.17134094238281,290.8672790527344
2024-04-01,54.74061584472656,64.69673919677734,185.53240966796875,44.362388610839844,296.72857666015625
2024-04-02,52.2977294921875,64.97480010986328,185.7097625732422,42.967708587646484,290.13458251953125
2024-04-03,52.2977294921875,64.5113525390625,181.0093994140625,42.604705810546875,293.0652770996094
2024-04-04,53.693660736083984,67.06029510498047,185.53240966796875,44.362388610839844,283.2964172363281
2024-04-05,58.28030776977539,68.86772918701172,197.41641235351562,46.54039001464844,300.1476745605469
2024-04-08,58.629295349121094,68.72869110107422,191.6518096923828,46.75054168701172,302.8341064453125
2024-04-15,57.93132400512695,69.14579010009766,191.91783142089844,45.527809143066406,291.59991455078125
2024-04-16,58.38002014160156,65.43824005126953,192.5386505126953,45.14570236206055,290.13458251953125
2024-04-17,57.53248596191406,68.40428161621094,192.3612823486328,44.61075973510742,288.425048828125
2024-04-18,57.482635498046875,68.58966064453125,190.14410400390625,44.572547912597656,289.4019470214844
2024-04-19,58.52958297729492,72.94602966308594,195.02186584472656,45.0883903503418,295.5074462890625
2024-04-22,57.632198333740234,70.86053466796875,191.56309509277344,45.929019927978516,295.751708984375
2024-04-24,58.13074493408203,73.87291717529297,195.24700927734375,46.63591384887695,302.5898742675781
2024-04-25,57.2832145690918,73.31678771972656,196.53636169433594,46.52128219604492,306.00897216796875
2024-04-26,58.92842102050781,74.93883514404297,199.85186767578125,48.1929931640625,309.67230224609375
2024-04-29,61.86985778808594,75.95841217041016,207.21969604492188,49.052730560302734,318.4642333984375
2024-04-30,60.573631286621094,76.42185974121094,208.23277282714844,48.145233154296875,318.4642333984375
2024-05-02,61.91971206665039,77.48777770996094,216.429443359375,49.48259735107422,317.7315979003906
2024-05-03,62.0194206237793,78.73907470703125,214.3112030029297,49.100494384765625,317.48736572265625
2024-05-06,62.21884536743164,78.1365966796875,215.8768768310547,48.9094352722168,318.4642333984375
2024-05-07,62.11913299560547,80.50016021728516,217.35043334960938,49.81693649291992,322.37176513671875
2024-05-08,62.21884536743164,79.71231079101562,214.77169799804688,49.148258209228516,320.1737976074219
2024-05-09,63.2159423828125,82.72469329833984,216.98204040527344,49.673648834228516,317.7315979003906
2024-05-10,63.2159423828125,80.17575073242188,218.45559692382812,50.581146240234375,310.649169921875
2024-05-13,62.21884536743164,79.8976821899414,218.54771423339844,50.007991790771484,306.9858703613281
2024-05-14,60.67333984375,83.41986083984375,227.02069091796875,50.48562240600586,303.07830810546875
2024-05-15,59.77595520019531,81.42704772949219,221.4948272705078,49.33930587768555,298.4381408691406
2024-05-16,60.52377700805664,82.3075942993164,219.92916870117188,49.91246795654297,299.9034423828125
2024-05-17,61.27159881591797,87.26644134521484,225.4550323486328,50.86772918701172,316.02203369140625
2024-05-20,62.0194206237793,88.84214782714844,226.37600708007812,51.4886474609375,316.02203369140625
2024-05-21,61.22174835205078,93.89368438720703,242.90753173828125,52.539432525634766,315.045166015625
2024-05-22,61.32145309448242,93.3375473022461,241.06556701660156,52.778255462646484,314.0682678222656
2024-05-23,60.32435607910156,92.68872833251953,235.30947875976562,51.96628189086914,310.16070556640625
2024-05-24,59.07798767089844,91.99356842041016,228.58633422851562,51.15430450439453,310.8934020996094
2024-05-27,59.87566375732422,91.3910903930664,230.15200805664062,51.775230407714844,307.718505859375
2024-05-28,59.42696762084961,92.87409973144531,230.05990600585938,51.82299041748047,304.7878723144531
2024-05-29,57.3829231262207,92.41065979003906,230.93482971191406,50.72443389892578,298.92657470703125
2024-05-30,59.92551803588867,95.09864044189453,229.3231201171875,50.81996536254883,298.92657470703125
2024-05-31,58.479732513427734,99.91845703125,219.3765869140625,48.0875129699707,295.751708984375
2024-06-03,60.22465133666992,100.65995788574219,213.85072326660156,47.4096794128418,304.7878723144531
2024-06-04,59.02812957763672,96.67434692382812,209.0616455078125,46.71247863769531,298.92657470703125
2024-06-05,58.828712463378906,96.95240783691406,205.5619354248047,46.848045349121094,305.0320739746094
2024-06-06,60.27450180053711,95.19132232666016,199.85186767578125,46.86741256713867,298.4381408691406
2024-06-07,60.47392654418945,92.64237976074219,196.16798400878906,46.67374801635742,295.5074462890625
2024-06-10,58.13074493408203,91.2520523071289,192.85244750976562,45.782875061035156,292.8210144042969
2024-06-11,56.83451843261719,95.19132232666016,198.10202026367188,45.55047607421875,295.5074462890625
2024-06-12,57.43277359008789,95.46939086914062,199.66769409179688,45.91844177246094,297.9496765136719
2024-06-13,59.97537612915039,95.46939086914062,204.36465454101562,46.57691192626953,302.34564208984375
2024-06-14,59.17769241333008,97.23047637939453,200.31236267089844,46.828678131103516,304.54364013671875
2024-06-20,60.52377700805664,102.69911193847656,206.29872131347656,47.777645111083984,308.6954040527344
2024-06-21,61.32145309448242,103.6259994506836,204.45675659179688,47.274112701416016,308.6954040527344
2024-06-24,61.57072830200195,105.7578353881836,205.5619354248047,47.09981155395508,303.07830810546875
2024-06-25,59.72610092163086,104.83094787597656,201.325439453125,46.28641128540039,298.6823425292969
2024-06-26,58.72900390625,104.73826599121094,199.85186767578125,46.208946228027344,294.0421447753906
2024-06-27,59.72610092163086,108.16773986816406,206.7592010498047,47.02234649658203,298.6823425292969
2024-06-28,58.42987060546875,104.18213653564453,208.87744140625,48.610416412353516,301.6130065917969
2024-07-01,56.08669662475586,102.6064224243164,205.0093536376953,46.73184585571289,288.9134826660156
2024-07-02,56.78466796875,104.73826599121094,202.98318481445312,46.94487762451172,290.8672790527344
2024-07-03,58.33016586303711,110.11421203613281,210.35101318359375,48.358646392822266,296.2401428222656
2024-07-04,59.92551803588867,110.29959106445312,216.429443359375,49.67558288574219,303.8110046386719
2024-07-05,60.573631286621094,113.45101165771484,211.3640899658203,49.96608352661133,300.88031005859375
2024-07-08,63.11623001098633,114.74864959716797,209.24583435058594,48.75566101074219,298.92657470703125
2024-07-09,64.36260223388672,113.72906494140625,208.87744140625,48.184349060058594,303.5667419433594
2024-07-10,64.81128692626953,114.28520965576172,206.9434051513672,47.91321563720703,297.7054443359375
2024-07-11,64.71158599853516,122.71987915039062,212.6534423828125,48.900917053222656,302.8341064453125
2024-07-12,63.614776611328125,122.81256103515625,211.8245849609375,48.416751861572266,300.1476745605469
2024-07-16,63.066375732421875,123.18331909179688,211.7324676513672,48.416751861572266,300.3918762207031
2024-07-17,63.31564712524414,122.81256103515625,209.70631408691406,49.046165466308594,302.1014404296875
2024-07-18,62.96666717529297,120.49534606933594,207.7722930908203,48.610416412353516,309.1838684082031
2024-07-19,62.817100524902344,121.60761260986328,207.4038848876953,48.068145751953125,308.20697021484375
2024-07-22,63.066375732421875,119.47576904296875,210.90359497070312,47.719547271728516,302.5898742675781
2024-07-23,64.11332702636719,116.32435607910156,211.8245849609375,47.35158157348633,298.92657470703125
2024-07-24,62.617679595947266,117.52931213378906,206.7592010498047,47.138545989990234,297.9496765136719
2024-07-25,64.26288604736328,115.675537109375,201.69383239746094,46.71247863769531,293.3094787597656
2024-07-26,64.4124526977539,115.675537109375,204.45675659179688,46.693111419677734,294.53057861328125
2024-07-29,62.51797103881836,116.97317504882812,200.5886688232422,45.569847106933594,287.2039489746094
2024-07-30,62.56782531738281,109.9288330078125,200.68075561523438,45.68604278564453,286.71551513671875
2024-07-31,62.31855010986328,114.74864959716797,198.10202026367188,45.55047607421875,282.5637512207031
2024-08-01,63.11623001098633,119.19770812988281,201.23333740234375,46.28641128540039,290.623046875
2024-08-02,60.62348937988281,115.11940002441406,192.29986572265625,45.008209228515625,284.76171875
